prices,market_caps,total_volumes,date
23.027737869615603,11953447834.325663,780794940.0415272,2021-09-30 02:00:00
23.444191741619605,12160020538.521397,517424055.80485976,2021-10-01 02:00:00
25.649286449470036,13277805312.414595,700423037.2220021,2021-10-02 02:00:00
26.179755695964374,13605115540.597916,594393104.3635079,2021-10-03 02:00:00
26.04467964146302,13544155546.82248,343004136.67424315,2021-10-04 02:00:00
25.30198270800669,13186914971.83756,402599015.45757943,2021-10-05 02:00:00
25.68138434437301,13374376468.79977,375749110.0562405,2021-10-06 02:00:00
25.320647294586117,13161254609.740164,424072459.6737592,2021-10-07 02:00:00
25.58976334289405,13290767666.732708,374299517.9287694,2021-10-08 02:00:00
24.71668626322126,12877029267.88737,320602934.3428465,2021-10-09 02:00:00
25.188946781577314,13112639636.089043,246026272.24079916,2021-10-10 02:00:00
24.25958741977626,12596667450.01749,298370108.99057794,2021-10-11 02:00:00
24.173775112369412,12538232546.85345,272560317.22561675,2021-10-12 02:00:00
23.3974468484304,12176411994.978714,277583514.93383485,2021-10-13 02:00:00
24.659355079343797,12807967415.35932,612128286.424876,2021-10-14 02:00:00
26.287032072807154,13655956591.022598,463096854.76787454,2021-10-15 02:00:00
25.959057583396287,13469626951.61446,467610593.4761424,2021-10-16 02:00:00
27.115156511010372,14109694105.964958,490412060.36575466,2021-10-17 02:00:00
25.956708048552454,13517782444.022202,362912523.4963745,2021-10-18 02:00:00
25.45183909327181,13249316619.383533,381059639.28097886,2021-10-19 02:00:00
26.055926937919846,13521198538.479465,235616325.6185462,2021-10-20 02:00:00
27.061804141763936,14116940632.190317,282780675.53800875,2021-10-21 02:00:00
26.136095297178066,13620429173.75453,360470398.49380153,2021-10-22 02:00:00
25.737745960793273,13396792973.20243,316915450.5564987,2021-10-23 02:00:00
26.895967517648277,13991892055.482813,239143362.51760715,2021-10-24 02:00:00
25.902067523263014,13436193398.80736,233726870.8243837,2021-10-25 02:00:00
26.750025601213512,13876299668.889229,221176714.29690504,2021-10-26 02:00:00
26.57560130933984,13863398310.464426,519809746.0227959,2021-10-27 02:00:00
24.27394983657263,12621541966.392387,631783400.6071733,2021-10-28 02:00:00
24.93149288604943,12892763063.118904,404365417.4404958,2021-10-29 02:00:00
25.386267520044495,13216408015.20217,275110408.0008915,2021-10-30 02:00:00
24.86926669144443,12931601553.448347,174909252.06662568,2021-10-31 02:00:00
25.011298870406137,13016475092.944597,196887636.83941272,2021-11-01 01:00:00
25.684430663504198,13320068600.346914,325966171.10612214,2021-11-02 01:00:00
26.186411835532677,13613199661.370922,240004866.09131107,2021-11-03 01:00:00
26.820991603723186,13939660255.072443,432736108.73912287,2021-11-04 01:00:00
25.848940310613933,13332587493.122667,374650977.7138912,2021-11-05 01:00:00
25.66873466870404,13331260347.526468,279022815.7785823,2021-11-06 01:00:00
25.174340117666308,13076005779.500847,221034141.72072372,2021-11-07 01:00:00
25.417209638018548,13211821545.092915,142846713.19310066,2021-11-08 01:00:00
26.264021602674635,13725860573.632618,316870671.19881797,2021-11-09 01:00:00
26.394726357209127,13715816807.319756,491603513.1992169,2021-11-10 01:00:00
25.35358811562353,13136983216.709534,669815422.1928518,2021-11-11 01:00:00
25.499125965432686,13244138246.010714,297645670.53125006,2021-11-12 01:00:00
24.67103241828684,12791948273.388115,263284355.60103837,2021-11-13 01:00:00
24.754864235929144,12870930023.999826,151320123.18706572,2021-11-14 01:00:00
24.670772800228296,12760905804.825857,146910206.71877486,2021-11-15 01:00:00
24.087916667441473,10913264374.690987,229177550.953874,2021-11-16 01:00:00
21.806468653815546,9888225316.591719,476385159.5100474,2021-11-17 01:00:00
21.969649131520242,9889058522.679012,247906181.61374262,2021-11-18 01:00:00
20.05158583805857,9070582651.71532,294366411.0934441,2021-11-19 01:00:00
21.304314237857245,9610398035.361753,208319586.15252754,2021-11-20 01:00:00
22.084774165189376,9993833783.07725,176706364.5645827,2021-11-21 01:00:00
21.891278757622704,9948254980.979748,140874640.9469183,2021-11-22 01:00:00
21.009992507374793,9504718616.516567,273495206.091423,2021-11-23 01:00:00
22.21686894778159,10066987312.425707,239152711.74100003,2021-11-24 01:00:00
20.803458368586636,9416239526.669228,211810003.99384075,2021-11-25 01:00:00
21.358945729460117,9682038994.951204,212616477.46584344,2021-11-26 01:00:00
19.235845344059115,8723435955.020412,259627590.1347406,2021-11-27 01:00:00
19.391606140942276,8762994782.117992,136997332.621681,2021-11-28 01:00:00
20.153853948586786,9129278048.595253,230952471.64708793,2021-11-29 01:00:00
20.29900441101022,9207203592.374037,186503290.99447426,2021-11-30 01:00:00
21.13669846607353,9552390672.58735,265088533.7885257,2021-12-01 01:00:00
21.000235442858717,9510282840.83456,1442110523.8328638,2021-12-02 01:00:00
22.410591780861726,10179540979.144365,528379668.84629166,2021-12-03 01:00:00
20.00089128703292,9091030086.16253,350186791.9662855,2021-12-04 01:00:00
17.158542762267786,7744403218.243596,666558587.5187391,2021-12-05 01:00:00
16.502373313763545,7464310711.589789,252732765.0444307,2021-12-06 01:00:00
17.36494075887961,7864089526.276569,312164904.99461937,2021-12-07 01:00:00
17.182460282360324,7756283239.280649,248443038.0032914,2021-12-08 01:00:00
18.617777852630475,8420623180.051245,339747630.2110108,2021-12-09 01:00:00
16.29163597776951,7415821822.4717455,222285915.32513908,2021-12-10 01:00:00
15.21049069997762,6945579696.047356,224213820.00092262,2021-12-11 01:00:00
15.86968723476298,7188199474.414531,234184794.2909364,2021-12-12 01:00:00
15.995855683677975,7236036545.745928,117043567.16608891,2021-12-13 01:00:00
14.168878818136777,6405984609.041324,191162356.95425445,2021-12-14 01:00:00
14.975146635898753,6760600797.510072,154326906.40696946,2021-12-15 01:00:00
15.208929189148954,6873747914.790969,184226251.340373,2021-12-16 01:00:00
14.418605204408896,6509173367.275765,164456010.6876684,2021-12-17 01:00:00
14.995422443035723,6780760105.392688,173354577.4688836,2021-12-18 01:00:00
15.6035029794557,7079436114.854531,272350359.0339215,2021-12-19 01:00:00
14.959625340689453,6812863161.629472,163883727.8687343,2021-12-20 01:00:00
14.530517192162566,6611242460.677133,192997528.0838154,2021-12-21 01:00:00
15.092040775445797,6836206763.939692,122244219.32420419,2021-12-22 01:00:00
16.217342471774156,7300839750.974775,294587585.91815317,2021-12-23 01:00:00
18.192447300688,8254251151.597789,447561502.94980836,2021-12-24 01:00:00
17.505148846217573,7918724485.184883,290641060.3945436,2021-12-25 01:00:00
17.537060100939087,7945507642.388939,187727004.90565735,2021-12-26 01:00:00
18.676675766974135,8456341814.067242,297810185.67494124,2021-12-27 01:00:00
19.119611915933174,8696115030.120722,386293727.1779752,2021-12-28 01:00:00
18.466954809675723,8420176951.428101,546891039.1464801,2021-12-29 01:00:00
17.139968666548977,7671892844.642082,487610754.7416053,2021-12-30 01:00:00
17.788046793465686,8019700129.286913,267822524.47823623,2021-12-31 01:00:00
17.05830184651069,7753293078.668879,329523183.0561472,2022-01-01 01:00:00
17.501847838535845,7871351888.593128,193649960.12109536,2022-01-02 01:00:00
18.348436916562584,8343500803.632382,200986078.31763113,2022-01-03 01:00:00
18.438001548948492,8317395673.941978,349235836.40987164,2022-01-04 01:00:00
18.34947387011855,8379921295.02585,367529749.3567232,2022-01-05 01:00:00
17.262822629223788,7817771109.9296255,598856112.4889485,2022-01-06 01:00:00
17.112550442129038,7771888608.8541565,371135407.1952639,2022-01-07 01:00:00
15.79027176297993,7162044295.704788,342193383.9076947,2022-01-08 01:00:00
