gvkey,fqtr,fyearq,datadate,tic,atq,dlcq,piq,tcorq
170396,2,2020,2020/06/30,CUBI,17903.1180,850.0000,32.9550,131.3750
170396,3,2020,2020/09/30,CUBI,18778.7270,1530.0000,63.0640,152.5710
170396,4,2020,2020/12/31,CUBI,18439.2480,1100.0000,82.0090,167.7440
170396,1,2021,2021/03/31,CUBI,18817.6600,1215.0000,92.1910,155.0430
170396,2,2021,2021/06/30,CUBI,19635.1080,0.0000,81.4650,176.1450
170396,3,2021,2021/09/30,CUBI,19108.9220,0.0000,152.3050,262.3740
170396,4,2021,2021/12/31,CUBI,19575.0280,775.0000,115.2470,231.0770
170396,1,2022,2022/03/31,CUBI,19163.7080,700.0000,96.0930,206.0130
170419,3,2020,2020/03/31,HTBI,3548.0330,60.0000,1.3810,39.4120
170419,4,2020,2020/06/30,HTBI,3722.8520,0.0000,4.5590,38.2970
170419,1,2021,2020/09/30,HTBI,3674.0340,0.0000,7.1980,39.0880
170419,2,2021,2020/12/31,HTBI,3679.9710,0.0000,12.0530,39.5010
170419,3,2021,2021/03/31,HTBI,3648.6130,0.0000,9.9650,39.9990
170419,4,2021,2021/06/30,HTBI,3524.7230,0.0000,-10.1200,39.9660
170419,1,2022,2021/09/30,HTBI,3481.3600,0.0000,13.5030,39.6570
170419,2,2022,2021/12/31,HTBI,3502.8190,0.0000,13.9390,38.6680
170419,3,2022,2022/03/31,HTBI,3541.7850,0.0000,10.2330,37.1430
174301,1,2020,2020/03/31,LMST,1274.2100,41.0900,2.2010,14.9910
174301,2,2020,2020/06/30,LMST,1304.5080,0.6440,2.3750,14.3920
174301,3,2020,2020/09/30,LMST,1291.6240,10.6340,2.2560,13.8360
174301,4,2020,2020/12/31,LMST,1312.3020,0.6230,3.7970,14.3830
174301,1,2021,2021/03/31,LMST,1361.7110,0.6130,4.2300,14.1340
174301,2,2021,2021/06/30,LMST,1338.9100,0.0000,5.0950,14.5160
174301,3,2021,2021/09/30,LMST,1352.8480,0.0000,5.7070,14.9460
174301,4,2021,2021/12/31,LMST,1415.6920,0.0000,4.5080,14.2980
174301,1,2022,2022/03/31,LMST,1412.7060,10.0000,4.6310,14.6650
175083,1,2020,2020/03/31,NECB,908.4800,0.0000,4.2510,13.3550
175083,2,2020,2020/06/30,NECB,951.5800,0.0000,3.2290,12.7640
175083,3,2020,2020/09/30,NECB,959.5800,0.0000,4.0890,12.5260
175083,4,2020,2020/12/31,NECB,968.2210,0.0000,4.0420,12.5570
175083,1,2021,2021/03/31,NECB,965.1490,0.0000,4.2270,12.4180
175083,2,2021,2021/06/30,NECB,1076.5330,7.0000,4.8460,12.3610
175083,3,2021,2021/09/30,NECB,1108.0300,7.0000,0.9950,12.7770
175083,4,2021,2021/12/31,NECB,1225.0700,7.0000,5.5060,13.5910
175083,1,2022,2022/03/31,NECB,1281.3590,7.0000,4.7630,13.9650
175449,1,2020,2020/03/31,ARBV,743.4100,10.0000,1.6390,8.8570
175449,2,2020,2020/06/30,ARBV,902.6540,20.0000,2.1890,9.1430
175449,3,2020,2020/09/30,ARBV,930.2160,10.0000,3.2390,9.5180
175449,4,2020,2020/12/31,ARBV,971.6230,5.0000,3.2740,10.1180
175449,1,2021,2021/03/31,ARBV,1083.3260,0.0000,3.5930,10.0200
175449,2,2021,2021/06/30,ARBV,1150.2690,0.0000,4.9700,11.6290
175449,3,2021,2021/09/30,ARBV,1218.1620,0.0000,4.0340,11.2480
175449,4,2021,2021/12/31,ARBV,1306.5400,0.0000,3.7780,10.7170
175449,1,2022,2022/03/31,ARBV,1362.0360,0.0000,4.4310,11.6680
175607,1,2020,2020/03/31,FRST,2762.5630,218.3190,0.0330,31.3010
175607,2,2020,2020/06/30,FRST,3072.1710,116.4120,1.5050,32.6730
175607,3,2020,2020/09/30,FRST,3154.5730,16.1810,8.1790,31.1520
175607,4,2020,2020/12/31,FRST,3088.6730,16.0650,9.3950,37.9350
175607,1,2021,2021/03/31,FRST,3330.4700,16.4450,10.6530,32.6570
175607,2,2021,2021/06/30,FRST,3395.1510,12.5210,9.9230,27.9320
175607,3,2021,2021/09/30,FRST,3452.4170,13.3480,7.9130,30.4860
175607,4,2021,2021/12/31,FRST,3407.3530,9.9620,9.9350,31.8350
175607,1,2022,2022/03/31,FRST,3219.8760,11.2310,5.8580,28.6750
176350,1,2020,2020/03/31,MSBF,600.4350,56.2000,0.8790,6.4640
176703,2,2020,2020/03/31,ESSA,1955.1760,238.8980,4.1130,18.8950
176703,3,2020,2020/06/30,ESSA,2009.1170,138.7130,4.6530,18.7340
176703,4,2020,2020/09/30,ESSA,1893.5150,111.7130,4.7190,18.0620
176703,1,2021,2020/12/31,ESSA,1868.8180,0.5690,4.9690,18.0400
176703,2,2021,2021/03/31,ESSA,1969.7890,0.0000,5.2110,17.7570
176703,3,2021,2021/06/30,ESSA,1822.2090,0.0000,4.8270,16.6500
176703,4,2021,2021/09/30,ESSA,1861.4360,0.0000,4.8900,17.2580
176703,1,2022,2021/12/31,ESSA,1868.3460,0.0000,5.5860,16.7350
176703,2,2022,2022/03/31,ESSA,1865.5670,0.0000,5.7690,16.8600
176766,2,2020,2020/03/31,TFSL,15002.3430,3519.8350,18.4270,128.4730
176766,3,2020,2020/06/30,TFSL,14834.7430,3200.8100,33.3680,125.2800
176766,4,2020,2020/09/30,TFSL,14642.2210,2975.3980,16.6550,122.8140
176766,1,2021,2020/12/31,TFSL,14572.8330,2900.3950,30.4750,123.3900
176766,2,2021,2021/03/31,TFSL,14464.7840,2750.1540,29.3090,113.6630
176766,3,2021,2021/06/30,TFSL,14236.7010,2575.0170,19.6770,104.8400
176766,4,2021,2021/09/30,TFSL,14057.4500,2450.0000,20.6330,102.7570
176766,1,2022,2021/12/31,TFSL,14132.5110,2390.5140,20.3250,100.2440
176766,2,2022,2022/03/31,TFSL,14580.8890,2665.4040,19.3570,99.0520
176828,1,2020,2020/03/31,CARE,4001.8630,0.0000,4.6700,43.5620
176828,2,2020,2020/06/30,CARE,4151.7330,0.0000,3.9670,39.3010
176828,3,2020,2020/09/30,CARE,4134.1250,0.0000,-56.8030,39.5560
176828,4,2020,2020/12/31,CARE,4179.1790,3.0000,3.0800,38.1210
176828,1,2021,2021/03/31,CARE,4142.1300,0.0000,10.3010,38.2560
176828,2,2021,2021/06/30,CARE,4120.5130,0.0000,6.3180,38.7690
176828,3,2021,2021/09/30,CARE,4134.0630,0.0000,12.1040,40.4800
176828,4,2021,2021/12/31,CARE,4133.7460,4.0000,6.9750,38.1730
176828,1,2022,2022/03/31,CARE,4123.2260,0.0000,10.6520,38.0370
177009,1,2020,2020/03/31,FRBA,2092.4440,0.0000,4.2380,23.4280
177009,2,2020,2020/06/30,FRBA,2300.5940,0.0000,5.4640,23.8590
177009,3,2020,2020/09/30,FRBA,2309.8970,0.0000,7.9260,23.8670
177009,4,2020,2020/12/31,FRBA,2346.2700,64.0420,8.3510,24.3990
177009,1,2021,2021/03/31,FRBA,2405.5760,0.0000,12.7500,25.1510
177009,2,2021,2021/06/30,FRBA,2443.0470,0.0000,11.7700,24.1600
177009,3,2021,2021/09/30,FRBA,2438.0200,0.0000,12.0020,24.8300
177009,4,2021,2021/12/31,FRBA,2510.2980,53.4650,10.2020,24.7270
177009,1,2022,2022/03/31,FRBA,2573.8450,0.0000,10.6520,24.1530
177646,1,2020,2020/03/31,FISB,645.7600,0.0000,0.8330,6.4760
177646,2,2020,2020/06/30,FISB,736.6910,0.0000,1.9000,6.7430
177646,3,2020,2020/09/30,FISB,749.0220,0.0000,1.3230,6.7630
177646,4,2020,2020/12/31,FISB,832.5510,5.0000,2.2190,7.0850
177646,1,2021,2021/03/31,FISB,874.4670,0.0000,,
177646,2,2021,2021/06/30,FISB,950.7030,0.0000,,
177646,3,2021,2021/09/30,FISB,1007.5160,0.0000,,
177646,4,2021,2021/12/31,FISB,999.3600,0.0000,10.5370,32.3120
177646,1,2022,2022/03/31,FISB,1006.0600,0.0000,,
177856,1,2020,2020/03/31,QNTO,309.4460,0.0000,0.6080,4.9780
177856,2,2020,2020/06/30,QNTO,407.9710,0.0000,1.0250,5.4010
177856,3,2020,2020/09/30,QNTO,422.3030,4.0000,1.4040,6.1030
177856,4,2020,2020/12/31,QNTO,484.0750,15.0000,1.5000,6.4960
177856,1,2021,2021/03/31,QNTO,560.9900,0.0000,1.4210,7.3380
177856,2,2021,2021/06/30,QNTO,526.9760,11.2090,1.9880,8.3320
177856,3,2021,2021/09/30,QNTO,535.8660,21.9330,2.6170,9.6020
177856,4,2021,2021/12/31,QNTO,554.1150,33.3840,3.2880,11.3430
177856,1,2022,2022/03/31,QNTO,568.1350,23.9160,4.1250,11.8830
178545,1,2020,2020/03/31,FFNW,1331.2130,160.6170,2.0860,15.4900
178545,2,2020,2020/06/30,FFNW,1418.3550,120.6180,2.6120,14.7960
178545,3,2020,2020/09/30,FFNW,1365.4690,120.7190,2.5320,14.6890
178545,4,2020,2020/12/31,FFNW,1387.6690,120.0000,3.2680,15.4950
178545,1,2021,2021/03/31,FFNW,1430.2260,0.7910,3.0810,14.2270
178545,2,2021,2021/06/30,FFNW,1430.7030,0.8310,4.7490,14.5670
178545,3,2021,2021/09/30,FFNW,1440.2020,0.8350,3.9580,14.4340
178545,4,2021,2021/12/31,FFNW,1426.3290,0.8390,3.3860,14.4000
178545,1,2022,2022/03/31,FFNW,1415.0540,0.8300,4.0310,13.7140
178834,1,2020,2020/03/31,NFBK,4996.7810,75.0000,6.1760,42.8530
178834,2,2020,2020/06/30,NFBK,5041.5750,75.0000,14.6920,45.0760
178834,3,2020,2020/09/30,NFBK,5588.8400,75.0000,11.6770,44.4350
178834,4,2020,2020/12/31,NFBK,5514.5440,220.0000,17.4800,46.9260
178834,1,2021,2021/03/31,NFBK,5576.9240,75.0000,25.6230,47.6060
178834,2,2021,2021/06/30,NFBK,5426.9100,50.0000,27.4330,47.6430
178834,3,2021,2021/09/30,NFBK,5398.0850,50.0000,22.1580,44.4040
178834,4,2021,2021/12/31,NFBK,5430.5420,145.0000,21.9130,45.6030
178834,1,2022,2022/03/31,NFBK,5516.2900,50.0000,19.4700,41.6430
179048,1,2020,2020/03/31,ACBI,2719.6580,75.0000,2.4510,28.4450
179048,2,2020,2020/06/30,ACBI,2890.6220,6.0000,2.2070,26.1400
179048,3,2020,2020/09/30,ACBI,2923.9770,0.0000,10.4810,26.7370
179048,4,2020,2020/12/31,ACBI,3615.6170,0.0000,12.0140,27.9820
179048,1,2021,2021/03/31,ACBI,3732.6680,0.0000,16.2770,28.9700
179048,2,2021,2021/06/30,ACBI,3780.4450,0.0000,14.9800,31.2020
179048,3,2021,2021/09/30,ACBI,4210.3160,0.0000,16.7650,31.2730
179048,4,2021,2021/12/31,ACBI,3819.5850,0.0000,14.5950,31.4850
179234,1,2020,2020/03/31,SFBC,737.6360,0.0000,1.2410,9.3550
179234,2,2020,2020/06/30,SFBC,871.6610,0.0000,2.6690,10.2870
179234,3,2020,2020/09/30,SFBC,867.3780,0.0000,2.9230,10.5760
179234,4,2020,2020/12/31,SFBC,861.4020,0.0000,4.4950,12.1630
179234,1,2021,2021/03/31,SFBC,936.6510,0.0000,3.0780,10.7030
179234,2,2021,2021/06/30,SFBC,923.1780,0.0000,2.8250,10.1270
179234,3,2021,2021/09/30,SFBC,928.1110,0.0000,3.2560,10.5330
179234,4,2021,2021/12/31,SFBC,919.6910,0.0000,2.2690,9.8400
179234,1,2022,2022/03/31,SFBC,958.8540,0.0000,2.1810,9.7360
179298,1,2020,2020/03/31,EBSB,6348.5540,25.0000,17.2220,69.5310
179298,2,2020,2020/06/30,EBSB,6417.9700,25.0000,23.0870,68.7830
179298,3,2020,2020/09/30,EBSB,6566.7330,25.0000,22.3880,65.0560
179298,4,2020,2020/12/31,EBSB,6619.8480,53.0120,24.3010,65.3530
179298,1,2021,2021/03/31,EBSB,6503.9250,0.0000,33.0250,60.8670
179298,2,2021,2021/06/30,EBSB,6287.1410,0.0000,22.0360,58.2800
179298,3,2021,2021/09/30,EBSB,6128.3740,0.0000,24.3430,55.7830
179552,1,2020,2020/03/31,EMPK,1000.9560,0.0000,0.3770,9.5570
179552,2,2020,2020/06/30,EMPK,1052.2400,0.0000,2.5120,9.0670
179865,3,2020,2020/03/31,WMPN,461.7160,0.0000,1.0470,5.1060
179865,4,2020,2020/06/30,WMPN,736.4520,15.0860,-1.7710,6.9100
179865,1,2021,2020/09/30,WMPN,731.5530,0.0000,0.8160,7.0570
179865,2,2021,2020/12/31,WMPN,746.5270,0.0000,1.7460,7.6540
179865,3,2021,2021/03/31,WMPN,817.4270,0.0000,1.3400,6.7300
179865,4,2021,2021/06/30,WMPN,822.4080,7.0000,0.8240,6.6800
179865,1,2022,2021/09/30,WMPN,822.9410,0.0000,1.1300,6.6270
179865,2,2022,2021/12/31,WMPN,833.9690,0.0000,1.3550,6.8460
179865,3,2022,2022/03/31,WMPN,868.9810,0.0000,0.9840,6.8990
180109,2,2020,2020/03/31,MLVF,1236.1120,0.0000,2.4940,12.4130
180109,3,2020,2020/06/30,MLVF,1203.8450,0.0000,1.9010,10.8860
180109,4,2020,2020/09/30,MLVF,1212.0210,110.0000,-4.5460,10.8830
180109,1,2021,2020/12/31,MLVF,1220.9240,5.0000,3.0060,11.4650
180109,2,2021,2021/03/31,MLVF,1206.4190,0.0000,2.9060,10.4470
180109,3,2021,2021/06/30,MLVF,1185.7440,0.0000,2.0900,10.0470
180109,4,2021,2021/09/30,MLVF,1209.1430,90.0000,-8.3060,9.4410
180109,1,2022,2021/12/31,MLVF,1153.2000,0.0000,2.6570,9.5500
180109,2,2022,2022/03/31,MLVF,1102.2850,0.0000,0.6700,8.8650
180183,1,2020,2020/03/31,HBCP,2248.6010,0.0000,3.0080,28.6070
180183,2,2020,2020/06/30,HBCP,2636.8960,0.0000,3.5960,28.7730
180183,3,2020,2020/09/30,HBCP,2579.2000,0.0000,10.9500,29.6360
180183,4,2020,2020/12/31,HBCP,2591.8500,1.1740,13.2530,31.4180
180183,1,2021,2021/03/31,HBCP,2707.5170,0.0000,14.8920,30.9880
180183,2,2021,2021/06/30,HBCP,2764.7560,0.0000,14.2610,29.0570
180183,3,2021,2021/09/30,HBCP,2763.4660,0.0000,18.4710,33.8060
180183,4,2021,2021/12/31,HBCP,2938.2440,4.2070,12.8150,29.3220
180183,1,2022,2022/03/31,HBCP,3332.2280,0.0000,5.4420,27.9520
180681,3,2020,2020/03/31,ABBB,84.6510,0.0000,0.1290,1.1530
180681,4,2020,2020/06/30,ABBB,88.7030,2.5700,0.0700,1.1580
180681,1,2021,2020/09/30,ABBB,89.0760,0.0000,0.1720,1.1860
180681,2,2021,2020/12/31,ABBB,90.9470,0.0000,0.1730,1.2080
180681,3,2021,2021/03/31,ABBB,99.4000,0.0000,0.1120,1.0860
180681,4,2021,2021/06/30,ABBB,100.3920,0.0000,0.0730,0.9820
180681,1,2022,2021/09/30,ABBB,96.0480,0.0000,0.1070,1.0710
180681,2,2022,2021/12/31,ABBB,92.8890,0.0000,0.0310,1.0050
180681,3,2022,2022/03/31,ABBB,91.8250,0.0000,0.0020,0.9010
180958,2,2020,2020/03/31,FSFG,1368.2520,0.0000,-1.8760,24.7160
180958,3,2020,2020/06/30,FSFG,1661.2810,0.0000,21.1490,61.6720
180958,4,2020,2020/09/30,FSFG,1764.6250,60.8580,23.2280,72.7900
180958,1,2021,2020/12/31,FSFG,1872.9110,0.0000,14.8520,62.1980
180958,2,2021,2021/03/31,FSFG,1750.6090,0.0000,14.1820,55.7860
180958,3,2021,2021/06/30,FSFG,1758.6280,0.0000,5.1250,34.9370
180958,4,2021,2021/09/30,FSFG,1720.5060,10.0000,5.8070,32.7280
180958,1,2022,2021/12/31,FSFG,1764.5890,0.0000,5.1160,32.3370
180958,2,2022,2022/03/31,FSFG,1801.9440,0.0000,8.6540,35.8890
181820,1,2020,2020/03/31,FSBW,1847.1680,0.0000,6.4940,30.8400
181820,2,2020,2020/06/30,FSBW,2008.7560,0.0000,12.7200,35.6620
181820,3,2020,2020/09/30,FSBW,2054.6260,27.0000,16.1850,39.6560
181820,4,2020,2020/12/31,FSBW,2113.2410,75.0000,14.4510,37.7380
181820,1,2021,2021/03/31,FSBW,2175.5860,0.0000,15.3290,35.8180
181820,2,2021,2021/06/30,FSBW,2222.6130,0.0000,10.4440,31.9830
181820,3,2021,2021/09/30,FSBW,2228.6940,0.0000,11.0370,33.4050
181820,4,2021,2021/12/31,FSBW,2286.3910,15.0000,10.6100,32.6810
181820,1,2022,2022/03/31,FSBW,2273.9330,0.0000,8.4880,30.5020
182599,1,2020,2020/03/31,RIVE,1117.0430,0.0000,0.6890,12.8030
182599,2,2020,2020/06/30,RIVE,1346.8000,0.0000,-24.2940,13.3150
182599,3,2020,2020/09/30,RIVE,1356.7720,0.0000,0.7620,14.0880
182599,4,2020,2020/12/31,RIVE,1357.5540,0.0000,1.8890,13.7980
182599,1,2021,2021/03/31,RIVE,1374.8400,0.0000,3.7460,13.4560
182599,2,2021,2021/06/30,RIVE,1214.7410,0.0000,5.9220,16.0910
182599,3,2021,2021/09/30,RIVE,1242.7930,0.0000,3.8190,13.6360
183046,1,2020,2020/03/31,FFMH,1437.9290,10.3370,3.6510,15.8500
183046,2,2020,2020/06/30,FFMH,1608.6590,12.5010,4.8480,15.4960
183046,3,2020,2020/09/30,FFMH,1717.9410,11.7340,4.5080,15.1590
183046,4,2020,2020/12/31,FFMH,1802.1450,11.6910,3.9880,15.1360
183046,1,2021,2021/03/31,FFMH,1879.0180,0.0000,3.6030,14.8000
183046,2,2021,2021/06/30,FFMH,1878.9420,0.0000,6.9190,17.4650
183046,3,2021,2021/09/30,FFMH,1920.5540,0.0000,4.9400,15.6740
183046,4,2021,2021/12/31,FFMH,1972.7380,0.0000,3.6610,15.7600
183046,1,2022,2022/03/31,FFMH,2144.2060,0.0000,4.4790,14.9560
183247,1,2020,2020/03/31,TBNK,2109.7850,10.0000,6.0630,19.7040
183247,2,2020,2020/06/30,TBNK,2088.5870,10.0000,5.8610,19.0470
183247,3,2020,2020/09/30,TBNK,2106.3170,10.0000,5.9630,18.4470
183247,4,2020,2020/12/31,TBNK,2110.7990,0.0000,7.4330,18.0430
183247,1,2021,2021/03/31,TBNK,2139.5610,0.0000,6.8040,16.8180
183247,2,2021,2021/06/30,TBNK,2132.0770,0.0000,5.5710,15.5720
183247,3,2021,2021/09/30,TBNK,2117.0680,0.0000,5.6890,16.0950
183247,4,2021,2021/12/31,TBNK,2130.6020,0.0000,5.7390,16.4480
183247,1,2022,2022/03/31,TBNK,2127.9600,0.0000,6.0270,16.6090
183663,1,2020,2020/03/31,CULL,312.4990,,1.0050,3.9390
183663,2,2020,2020/06/30,CULL,330.6630,,1.2140,3.8500
183663,3,2020,2020/09/30,CULL,326.1210,,0.9280,3.8640
183663,4,2020,2020/12/31,CULL,331.3970,,1.3560,3.9680
183663,1,2021,2021/03/31,CULL,334.1270,0.0000,1.0010,3.7950
183663,2,2021,2021/06/30,CULL,376.2020,0.0000,1.0670,3.7290
183663,3,2021,2021/09/30,CULL,372.6260,0.0000,-0.6850,3.6950
183663,4,2021,2021/12/31,CULL,354.7090,0.0000,0.7110,3.6600
183663,1,2022,2022/03/31,CULL,353.4840,0.0000,1.3100,3.9890
184167,1,2020,2020/03/31,FIBK,14411.4000,614.1000,37.5000,170.6000
184167,2,2020,2020/06/30,FIBK,16471.4000,756.1000,47.1000,168.5000
184167,3,2020,2020/09/30,FIBK,17069.5000,820.3000,63.0000,173.5000
184167,4,2020,2020/12/31,FIBK,17648.7000,1091.5000,61.7000,167.4000
184167,1,2021,2021/03/31,FIBK,18443.4000,1052.6000,65.5000,163.4000
184167,2,2021,2021/06/30,FIBK,18940.5000,1038.7000,55.1000,158.7000
184167,3,2021,2021/09/30,FIBK,19372.2000,1007.5000,60.7000,170.5000
184167,4,2021,2021/12/31,FIBK,19671.9000,1056.3000,66.5000,162.3000
184167,1,2022,2022/03/31,FIBK,33162.2000,1071.0000,-41.3000,233.3000
185113,1,2020,2020/03/31,STND,991.7930,4.0100,1.3040,10.2450
185113,2,2020,2020/06/30,STND,1061.3810,7.8700,1.3110,10.1350
185113,3,2020,2020/09/30,STND,1066.0070,9.0890,2.7450,10.7250
185113,4,2020,2020/12/31,STND,1051.5880,28.8490,2.5170,10.2010
185113,1,2021,2021/03/31,STND,1064.6150,3.6290,2.6510,9.6910
185168,1,2020,2020/03/31,EMYB,1194.3610,10.3850,3.0390,11.1550
185168,2,2020,2020/06/30,EMYB,1368.6860,11.2360,4.0620,11.5300
185168,3,2020,2020/09/30,EMYB,1364.9290,11.1810,4.2120,11.7930
185168,4,2020,2020/12/31,EMYB,1442.0300,13.6120,4.4180,12.1680
185168,1,2021,2021/03/31,EMYB,1465.6110,9.5940,5.0340,12.2970
185168,2,2021,2021/06/30,EMYB,1515.4500,15.7410,5.0870,12.1850
185168,3,2021,2021/09/30,EMYB,1566.1200,12.7890,5.5330,12.7720
185168,4,2021,2021/12/31,EMYB,1633.1940,25.9030,5.1980,12.6280
185168,1,2022,2022/03/31,EMYB,1640.4600,13.2270,5.1470,12.3590
185569,3,2020,2020/03/31,OFED,502.2240,0.0000,1.1890,5.3700
185569,4,2020,2020/06/30,OFED,515.5820,0.0000,1.2370,4.8130
185569,1,2021,2020/09/30,OFED,519.7560,0.0000,1.6230,5.0000
185569,2,2021,2020/12/31,OFED,524.5480,0.0000,1.2870,4.6310
185569,3,2021,2021/03/31,OFED,534.4720,0.0000,1.1250,4.4450
185569,4,2021,2021/06/30,OFED,543.7160,10.0000,1.0940,4.4340
185569,1,2022,2021/09/30,OFED,542.5910,0.0000,0.9880,4.3620
185569,2,2022,2021/12/31,OFED,537.0010,0.0000,1.3830,4.6660
185569,3,2022,2022/03/31,OFED,540.2680,0.0000,1.3490,4.4920
185824,1,2020,2020/03/31,BKU,33595.6710,0.0000,-40.4220,320.8900
185824,2,2020,2020/06/30,BKU,34745.8990,100.0000,96.9040,299.2930
185824,3,2020,2020/09/30,BKU,35028.5970,180.0000,85.9120,283.6830
185824,4,2020,2020/12/31,BKU,35010.4930,3201.0000,106.9650,279.1970
185824,1,2021,2021/03/31,BKU,35179.2390,0.0000,131.3040,273.3600
185824,2,2021,2021/06/30,BKU,35700.2870,0.0000,140.1500,270.4030
185824,3,2021,2021/09/30,BKU,35306.2710,199.0000,114.4000,260.4870
185824,4,2021,2021/12/31,BKU,35815.3960,2004.0000,63.5310,282.9050
185824,1,2022,2022/03/31,BKU,36331.6240,3594.0000,88.7890,258.1330
186838,1,2020,2020/03/31,NWPP,715.1440,0.0000,0.0560,9.7560
186838,2,2020,2020/06/30,NWPP,754.6510,0.0000,0.0300,9.0680
186838,3,2020,2020/09/30,NWPP,749.1250,5.0000,1.7980,9.6820
186838,4,2020,2020/12/31,NWPP,756.3020,5.0000,2.1090,9.6730
186838,1,2021,2021/03/31,NWPP,810.2660,5.0000,2.0070,9.3480
186838,2,2021,2021/06/30,NWPP,797.5880,0.0000,2.1190,9.7260
186838,3,2021,2021/09/30,NWPP,800.8490,0.0000,2.3210,10.6920
186838,4,2021,2021/12/31,NWPP,794.6470,0.0000,2.5050,9.8040
186838,1,2022,2022/03/31,NWPP,813.5360,0.0000,2.4510,9.5260
186890,1,2020,2020/03/31,JMSB,1623.0450,0.0000,5.5120,18.0500
186890,2,2020,2020/06/30,JMSB,1802.5730,0.0000,5.6380,18.3960
186890,3,2020,2020/09/30,JMSB,1861.9040,0.0000,5.8440,18.2640
186890,4,2020,2020/12/31,JMSB,1885.4960,4.0000,6.0780,19.0400
186890,1,2021,2021/03/31,JMSB,2009.9880,0.0000,6.4880,19.2010
186890,2,2021,2021/06/30,JMSB,2065.8950,0.0000,7.7510,19.0440
186890,3,2021,2021/09/30,JMSB,2095.5040,0.0000,8.5430,18.3670
186890,4,2021,2021/12/31,JMSB,2149.3090,0.0000,9.4780,19.2160
186890,1,2022,2022/03/31,JMSB,2249.6090,0.0000,9.5440,20.1590
187164,1,2020,2020/03/31,HMST,6806.7180,0.0000,8.8800,96.2670
187164,2,2020,2020/06/30,HMST,7351.1180,0.0000,23.9770,98.1850
187164,3,2020,2020/09/30,HMST,7409.6410,0.0000,33.7820,99.9070
187164,4,2020,2020/12/31,HMST,7237.0910,0.0450,35.2550,106.6760
187164,1,2021,2021/03/31,HMST,7265.1910,0.0000,36.7420,98.5240
187164,2,2021,2021/06/30,HMST,7167.9510,0.0000,37.3810,90.4710
187164,3,2021,2021/09/30,HMST,7372.4510,0.0000,34.8330,85.6860
187164,4,2021,2021/12/31,HMST,7204.0910,41.0000,37.7330,89.5890
187164,1,2022,2022/03/31,HMST,7510.8940,0.0000,24.6310,74.5860
187236,1,2020,2020/03/31,MSBI,6208.2300,47.4790,2.0050,69.9120
187236,2,2020,2020/06/30,MSBI,6644.4980,189.5420,15.9930,79.9440
187236,3,2020,2020/09/30,MSBI,6700.0450,171.0200,3.2700,77.5120
187236,4,2020,2020/12/31,MSBI,6868.5400,372.9570,10.7460,77.0480
187236,1,2021,2021/03/31,MSBI,6884.7860,127.4900,24.0400,75.3190
187236,2,2021,2021/06/30,MSBI,6630.0100,127.8060,19.0410,75.4370
187236,3,2021,2021/09/30,MSBI,7093.9590,118.4670,25.4310,73.4730
187236,4,2021,2021/12/31,MSBI,7443.8050,76.8030,30.6000,82.9500
187236,1,2022,2022/03/31,MSBI,7338.7150,60.3520,27.3890,78.3610
187596,3,2020,2020/03/31,IROQ,684.1810,3.4040,1.1260,7.8250
187596,4,2020,2020/06/30,IROQ,735.5170,26.2380,1.9070,7.5800
187596,1,2021,2020/09/30,IROQ,726.0040,4.3830,1.8430,7.8030
187596,2,2021,2020/12/31,IROQ,713.3990,4.5710,2.0340,7.7200
187596,3,2021,2021/03/31,IROQ,745.4460,6.7010,2.1600,7.4290
187596,4,2021,2021/06/30,IROQ,797.3410,14.2450,1.3440,7.3130
187596,1,2022,2021/09/30,IROQ,767.0550,6.7030,2.5540,7.7960
187596,2,2022,2021/12/31,IROQ,772.5720,6.9350,2.3330,7.7460
187596,3,2022,2022/03/31,IROQ,786.4160,7.2630,1.5560,7.4570
190963,1,2020,2020/03/31,NBHC,6028.3300,23.7030,19.0490,82.2000
190963,2,2020,2020/06/30,NBHC,6385.4310,24.5040,22.1340,92.5810
190963,3,2020,2020/09/30,NBHC,6600.6760,23.9040,34.7260,96.8340
190963,4,2020,2020/12/31,NBHC,6659.9500,22.8970,33.4880,86.6450
190963,1,2021,2021/03/31,NBHC,6949.5010,19.4050,32.4890,82.5740
190963,2,2021,2021/06/30,NBHC,7136.1280,22.9570,29.6410,73.7160
190963,3,2021,2021/09/30,NBHC,7100.9910,21.4270,24.7770,79.3230
190963,4,2021,2021/12/31,NBHC,7214.0110,22.7680,28.0640,75.7160
190963,1,2022,2022/03/31,NBHC,7341.5120,24.7440,21.9550,68.5790
193855,1,2020,2020/03/31,WEBK,960.9150,45.0000,2.1780,11.1570
211732,1,2020,2020/03/31,BMA,7871.2110,0.0000,171.1290,528.8250
211732,2,2020,2020/06/30,BMA,8876.2040,0.0000,113.0010,445.0650
211732,3,2020,2020/09/30,BMA,9593.3700,0.0000,99.9870,475.9670
211732,4,2020,2020/12/31,BMA,9514.2380,0.0000,97.4320,686.4970
211732,1,2021,2021/03/31,BMA,8324.9660,0.0000,48.9630,479.3040
211732,2,2021,2021/06/30,BMA,8471.0340,0.0000,59.7650,450.0100
211732,3,2021,2021/09/30,BMA,9105.9050,0.0000,105.0900,493.1020
211732,4,2021,2021/12/31,BMA,9731.4180,0.0000,20.4770,739.3930
211732,1,2022,2022/03/31,BMA,10278.1280,0.0000,68.3390,566.8400
