date,totalLiquidityUSD
2021-02-14 00:00:00,1067834738.1535536
2021-02-15 00:00:00,1122750693.7409387
2021-02-16 00:00:00,1101199907.3727603
2021-02-17 00:00:00,1088640251.5646014
2021-02-18 00:00:00,1113503723.4800005
2021-02-19 00:00:00,1067487065.7707301
2021-02-20 00:00:00,1094291869.5899644
2021-02-21 00:00:00,1045189250.2017056
2021-02-22 00:00:00,1040462262.8379165
2021-02-23 00:00:00,1054774668.5041484
2021-02-24 00:00:00,1037192492.6559706
2021-02-25 00:00:00,966368248.9732978
2021-02-26 00:00:00,1006914023.8419689
2021-02-27 00:00:00,1022111531.037091
2021-02-28 00:00:00,1024708609.3843248
2021-03-01 00:00:00,1029285395.8317741
2021-03-02 00:00:00,1102991542.9343135
2021-03-03 00:00:00,1161098445.2111022
2021-03-04 00:00:00,1261082232.2007287
2021-03-05 00:00:00,1237524108.5005078
2021-03-06 00:00:00,1150266925.9971304
2021-03-07 00:00:00,1146879436.2537386
2021-03-08 00:00:00,1158737854.502272
2021-03-09 00:00:00,1116832776.9027672
2021-03-10 00:00:00,1168482406.872536
2021-03-11 00:00:00,1260281567.5471315
2021-03-12 00:00:00,1278345550.660254
2021-03-13 00:00:00,1331742676.6479385
2021-03-14 00:00:00,1336561249.3335683
2021-03-15 00:00:00,1440043493.3154552
2021-03-16 00:00:00,1423325114.90517
2021-03-17 00:00:00,1407676757.5679214
2021-03-18 00:00:00,1393569663.1865354
2021-03-19 00:00:00,1397315014.5704887
2021-03-20 00:00:00,1444654863.3621452
2021-03-21 00:00:00,1456440146.7652407
2021-03-22 00:00:00,1508063138.5061195
2021-03-23 00:00:00,1483801862.3263636
2021-03-24 00:00:00,1460316960.176844
2021-03-25 00:00:00,1563857145.5068612
2021-03-26 00:00:00,1524787494.9072564
2021-03-27 00:00:00,1546697015.683341
2021-03-28 00:00:00,1588189004.427119
2021-03-29 00:00:00,1619999375.607128
2021-03-30 00:00:00,1650877127.167102
2021-03-31 00:00:00,1724161492.9589827
2021-04-01 00:00:00,1729930618.3812773
2021-04-02 00:00:00,1775017812.5942812
2021-04-03 00:00:00,1882667319.894562
2021-04-04 00:00:00,1996190983.2431595
2021-04-05 00:00:00,1936249163.7498827
2021-04-06 00:00:00,2138630901.4944
2021-04-07 00:00:00,2310524280.3911333
2021-04-08 00:00:00,2384473426.440004
2021-04-09 00:00:00,2410504259.9009757
2021-04-10 00:00:00,2451351574.5273385
2021-04-11 00:00:00,2444912162.941578
2021-04-12 00:00:00,2480176822.0482807
2021-04-13 00:00:00,2540795652.4973993
2021-04-14 00:00:00,2595969561.6018453
2021-04-15 00:00:00,2743551626.0059695
2021-04-16 00:00:00,2827462224.99307
2021-04-17 00:00:00,2896280000.9259357
2021-04-18 00:00:00,2930506312.155489
2021-04-19 00:00:00,2889775960.101348
2021-04-20 00:00:00,2898871686.2228966
2021-04-21 00:00:00,2853490302.113178
2021-04-22 00:00:00,2922400709.47048
2021-04-23 00:00:00,2930021103.8582582
2021-04-24 00:00:00,2944810735.7954636
2021-04-25 00:00:00,2899240786.6810465
2021-04-26 00:00:00,2838741302.395157
2021-04-27 00:00:00,2863943949.2536263
2021-04-28 00:00:00,2930135929.0841756
2021-04-29 00:00:00,2952944392.700093
2021-04-30 00:00:00,2969158003.243024
2021-05-01 00:00:00,3057829952.041227
2021-05-02 00:00:00,3322955495.298429
2021-05-03 00:00:00,3325912123.1000333
2021-05-04 00:00:00,3332543965.23824
2021-05-05 00:00:00,3559949131.2261214
2021-05-06 00:00:00,3524304707.063925
2021-05-07 00:00:00,3712335621.841816
2021-05-08 00:00:00,3837463204.027241
2021-05-09 00:00:00,3959249370.554423
2021-05-10 00:00:00,4116849439.564813
2021-05-11 00:00:00,4232214414.2775893
2021-05-12 02:00:00,4355166765.90103
2021-05-13 02:00:00,4386166765.9010315
2021-05-14 02:00:00,4653570852.00159
2021-05-15 02:00:00,4555100934.586962
2021-05-16 02:00:00,4564857841.196288
2021-05-17 02:00:00,4351554699.186895
2021-05-18 02:00:00,4463576672.636129
2021-05-19 02:00:00,3745967625.776973
2021-05-20 02:00:00,3640799266.404999
2021-05-21 02:00:00,3401389538.0143976
2021-05-22 02:00:00,3478673047.914441
2021-05-23 02:00:00,3176352972.590192
2021-05-24 02:00:00,3499470172.029321
2021-05-25 02:00:00,3632406528.304039
2021-05-26 02:00:00,3832465188.2987266
2021-05-27 02:00:00,3884257602.1801586
2021-05-28 02:00:00,3765550840.957267
